desarrollo,colonia,m2_interiores,m2_totales,m2_jardin,m2_terraza,estacionamientos,eje,precio_listado,precio_cerrado,descuento_pct,fecha_creacion,fecha_firma,anio_firma,mes_firma,dias_creacion_a_firma,precio_m2
Gran Capricho,Juriquilla Santa Fe,205.1,236.1,31,0,2,nan,2500215.89,2500215.89,0,11/22/2013,6/21/2016,2016,6,942,12190.228620185277
Gran Capricho,Juriquilla Santa Fe,205.1,236.3,31.2,0,2,nan,2500215.89,2437710.49,2.5,11/22/2013,6/30/2016,2016,6,951,11885.472891272551
Gran Capricho,Juriquilla Santa Fe,205.1,236.3,31.2,0,2,nan,2500215.89,2500215.89,0,11/22/2013,7/14/2016,2016,7,965,12190.228620185277
Gran Capricho,Juriquilla Santa Fe,205.1,236.3,31.2,0,2,nan,2500215.89,2500215.89,0,11/22/2013,7/11/2016,2016,7,962,12190.228620185277
Gran Capricho,Juriquilla Santa Fe,222.2,277.8,55.6,0,2,nan,2957875.56,2947086.18,0.5,11/22/2013,7/29/2016,2016,7,980,13263.214131413142
Gran Capricho,Juriquilla Santa Fe,205.1,236.3,31.2,0,2,nan,2500215.89,2500215.89,0,11/22/2013,7/23/2016,2016,7,974,12190.228620185277
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.7,30.9,0,0,nan,2630085,2564332.88,2.5,3/18/2015,10/11/2016,2016,10,573,11509.573070017952
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,289.8,50,0,0,nan,3022243,2976909.36,1.5,3/18/2015,10/24/2016,2016,10,586,12414.134111759799
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.7,30.9,0,0,nan,2660085,2660085,0,3/18/2015,11/18/2016,2016,11,611,11939.340215439855
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.7,30.9,0,0,nan,2630085,2564332.88,2.5,3/18/2015,11/10/2016,2016,11,603,11509.573070017952
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,218.3,38.2,0,0,nan,2589401.25,2589401.25,0,3/18/2015,12/10/2016,2016,12,633,14377.574958356468
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,289.8,50,0,0,nan,3022243,3022243,0,3/18/2015,1/31/2017,2017,1,685,12603.181818181818
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,260.5,60.1,0,0,nan,2576251,2576251,0,3/18/2015,1/23/2017,2017,1,677,12855.543912175648
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.7,30.9,0,0,nan,2660085,2660085,0,3/18/2015,1/15/2017,2017,1,669,11939.340215439855
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,218.3,38.2,0,0,nan,2589401.25,2589401.25,0,3/18/2015,1/16/2017,2017,1,670,14377.574958356468
"Gran Capricho ""B""",Juriquilla Santa Fe,242,267.8,25.8,0,0,nan,2929692,2929692,0,3/18/2015,2/22/2017,2017,2,707,12106.165289256198
"Gran Capricho ""B""",Juriquilla Santa Fe,151.1,204.1,53,0,0,nan,2156139.35,2156139.35,0,3/18/2015,2/24/2017,2017,2,709,14269.618464592986
"Gran Capricho ""B""",Juriquilla Santa Fe,242,257.3,15.3,0,0,nan,2961287,2985480.57,0.5,3/18/2015,2/13/2017,2017,2,698,12336.696570247934
"Gran Capricho ""B""",Juriquilla Santa Fe,205.1,236.1,31,0,0,nan,2930085,2930085,0,3/18/2015,3/2/2017,2017,3,715,14286.128717698684
"Gran Capricho ""B""",Juriquilla Santa Fe,242,271.8,29.8,0,0,nan,3010866,2935594.35,2.5,3/18/2015,3/3/2017,2017,3,716,12130.555165289257
"Gran Capricho ""B""",Juriquilla Santa Fe,242,257.3,15.3,0,0,nan,2945889,2872241.78,2.5,3/18/2015,3/10/2017,2017,3,723,11868.767685950412
"Gran Capricho ""B""",Juriquilla Santa Fe,242,262.8,20.8,0,0,nan,2980892,2980892,0,3/18/2015,2/27/2017,2017,2,712,12317.735537190083
"Gran Capricho ""B""",Juriquilla Santa Fe,242,262.8,20.8,0,0,nan,2980892,2980892,0,3/18/2015,3/13/2017,2017,3,726,12317.735537190083
"Gran Capricho ""B""",Juriquilla Santa Fe,151.1,204.1,53,0,0,nan,2156139.35,2156139.35,0,3/18/2015,4/10/2017,2017,4,754,14269.618464592986
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,243.1,63,0,0,nan,2777536,2777536,0,3/18/2015,5/2/2017,2017,5,776,15422.187673514714
"Gran Capricho ""B""",Juriquilla Santa Fe,151.1,204.1,53,0,0,nan,2156139.35,2102235.87,2.5,3/18/2015,5/30/2017,2017,5,804,13912.878027796163
"Gran Capricho ""B""",Juriquilla Santa Fe,205.1,236.1,31,0,0,nan,2930085,2856832.88,2.5,3/18/2015,8/21/2017,2017,8,887,13928.975524134568
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,260,59.6,0,0,nan,2434525,2434525,0,3/18/2015,6/11/2015,2015,6,85,12148.328343313373
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,257.4,57,0,0,nan,2510879,2510879,0,3/18/2015,5/29/2015,2015,5,72,12529.336327345309
"Gran Capricho ""B""",Juriquilla Santa Fe,151.14,207.43,56.29,0,0,nan,2007673,2046378,0,3/18/2015,6/29/2015,2015,6,103,13539.618896387457
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,266.7,66.3,0,0,nan,2527565,2535265,0,3/18/2015,6/15/2015,2015,6,89,12651.022954091815
"Gran Capricho ""B""",Juriquilla Santa Fe,151.1,255.5,104.4,0,0,nan,2004629,1977613.28,2.5,3/18/2015,6/25/2015,2015,6,99,13088.109066843152
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,270.6,90.5,0,0,nan,2479628,2479628,0,3/18/2015,7/11/2015,2015,7,115,13768.062187673515
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,314.88,75.08,0,0,nan,2789798,2818469.58,0,3/18/2015,6/22/2015,2015,6,96,11753.417764804002
"Gran Capricho ""B""",Juriquilla Santa Fe,200.35,262.18,61.83,0,0,nan,2510879,2397889.45,4.5,3/18/2015,6/26/2015,2015,6,100,11968.502370851013
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,312.4,72.6,0,0,nan,2785316,2843913.43,0.11,3/18/2015,6/1/2015,2015,6,75,11859.522226855714
"Gran Capricho ""B""",Juriquilla Santa Fe,151.14,242.19,91.05,0,0,nan,2031073,2046573,0,3/18/2015,6/22/2015,2015,6,96,13540.909090909092
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,258.7,58.3,0,0,nan,2608803,2608803,0,3/18/2015,7/20/2015,2015,7,124,13017.979041916167
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.7,30.9,0,0,nan,2540777,2540777,0,3/18/2015,8/10/2015,2015,8,145,11403.846499102334
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,260.5,60.1,0,0,nan,2576251,2576251,0,3/18/2015,8/17/2015,2015,8,152,12855.543912175648
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.69,30.89,0,0,nan,2540777,2489961.46,2,3/18/2015,8/17/2015,2015,8,152,11175.769569120286
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,314.4,74.6,0,0,nan,2885451,2891401,0,3/18/2015,8/22/2015,2015,8,157,12057.552126772309
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.69,30.89,0,0,nan,2540777,2540777,0,3/18/2015,10/20/2015,2015,10,216,11403.846499102334
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.7,30.9,0,0,nan,2617000,2617000,0,3/18/2015,10/29/2015,2015,10,225,11745.960502692998
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,314.4,74.6,0,0,nan,2885451,2891401,0,3/18/2015,9/24/2015,2015,9,190,12057.552126772309
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,270.6,90.5,0,0,nan,2479628,2479628,0,3/18/2015,10/6/2015,2015,10,202,13768.062187673515
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,270.6,90.5,0,0,nan,2479628,2479628,0,3/18/2015,1/5/2016,2016,1,293,13768.062187673515
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,311.5,71.7,0,0,nan,2937324,2893264.14,1.5,3/18/2015,1/12/2016,2016,1,300,12065.32168473728
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.69,30.89,0,0,nan,2540777,2477257.58,2.5,3/18/2015,2/4/2016,2016,2,323,11118.750359066427
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,267.7,87.6,0,0,nan,2498772,2536296.26,0,3/18/2015,1/15/2016,2016,1,303,14082.71104941699
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,323.44,83.64,0,0,nan,2958869,2969069,0,3/18/2015,2/1/2016,2016,2,320,12381.438698915763
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,290.83,51.03,0,0,nan,2899878,2903878,0,3/18/2015,2/18/2016,2016,2,337,12109.582985821517
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,243.7,63.6,0,0,nan,2534285,2534285,0,3/18/2015,2/17/2016,2016,2,336,14071.543586896169
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,243.7,63.6,0,0,nan,2534285.39,2534285.39,0,3/18/2015,2/26/2016,2016,2,345,14071.545752359802
"Gran Capricho ""B""",Juriquilla Santa Fe,151.1,255.5,104.4,0,0,nan,2004629,2027729,0,3/18/2015,2/12/2016,2016,2,331,13419.781601588353
"Gran Capricho ""B""",Juriquilla Santa Fe,222.2,291.4,69.2,0,0,nan,2878106.46,2878106.46,0,3/18/2015,2/20/2016,2016,2,339,12952.774347434744
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,289.8,50,0,0,nan,3022243,3022243,0,3/18/2015,3/5/2016,2016,3,353,12603.181818181818
"Gran Capricho ""B""",Juriquilla Santa Fe,239.8,310.4,70.6,0,0,nan,2979163.98,3250963.98,0,3/18/2015,3/14/2016,2016,3,362,13556.980733944953
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,243.7,63.6,0,0,nan,2534285,2534285,0,3/18/2015,3/12/2016,2016,3,360,14071.543586896169
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,256.2,55.8,0,0,nan,2702597.22,2710297.22,0,3/18/2015,3/26/2016,2016,3,374,13524.437225548903
"Gran Capricho ""B""",Juriquilla Santa Fe,200.4,256.2,55.8,0,0,nan,2702597.22,2669758.26,1.5,3/18/2015,3/28/2016,2016,3,376,13322.147005988023
"Gran Capricho ""B""",Juriquilla Santa Fe,151.1,204.1,53,0,0,nan,2156139.35,2156139.35,0,3/18/2015,4/2/2016,2016,4,381,14269.618464592986
"Gran Capricho ""B""",Juriquilla Santa Fe,151.1,204.1,53,0,0,nan,2156139.35,2102235.87,2.5,3/18/2015,5/25/2016,2016,5,434,13912.878027796163
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,243.1,63,0,0,nan,2777536,2777536,0,3/18/2015,5/27/2016,2016,5,436,15422.187673514714
"Gran Capricho ""B""",Juriquilla Santa Fe,222.2,291.4,69.2,0,0,nan,2878106.46,2878106.46,0,3/18/2015,5/30/2016,2016,5,439,12952.774347434744
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,267.8,45,0,0,nan,2578361,2578361,0,3/18/2015,6/17/2016,2016,6,457,11572.535906642728
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,243.1,63,0,0,nan,2777536,2777536,0,3/18/2015,6/18/2016,2016,6,458,15422.187673514714
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.8,31,0,0,nan,2630085,2630085,0,3/18/2015,7/28/2016,2016,7,498,11804.690305206463
"Gran Capricho ""B""",Juriquilla Santa Fe,222.8,253.8,31,0,0,nan,2630085,2658285,0,3/18/2015,8/29/2016,2016,8,530,11931.261220825852
"Gran Capricho ""B""",Juriquilla Santa Fe,180.1,243,62.9,0,0,nan,2630085,2630085,0,3/18/2015,8/22/2016,2016,8,523,14603.470294280956
Nuevo Capricho,Juriquilla Santa Fe,205,257,52,0,0,nan,3038697.09,3038697.09,0,1/16/2013,10/12/2016,2016,10,1365,14822.912634146342
Nuevo Capricho,Juriquilla Santa Fe,205,282,77,0,0,nan,2618716,2579435.26,1.5,1/16/2013,10/21/2014,2014,10,643,12582.611024390242
Nuevo Capricho,Juriquilla Santa Fe,205,285,80,0,0,nan,2589677,2589677,0,1/16/2013,1/8/2015,2015,1,722,12632.570731707317
Nuevo Capricho,Juriquilla Santa Fe,205,236,31,0,0,nan,2572627,2572627,0,1/16/2013,2/4/2015,2015,2,749,12549.4
Nuevo Capricho,Juriquilla Santa Fe,205,236,31,0,0,nan,2647577,2554911.81,3.5,1/16/2013,9/9/2015,2015,9,966,12462.98443902439
Nvo Capricho,Juriquilla Santa Fe,205,236,31,0,0,nan,2192000,2192000,0,1/16/2013,6/28/2012,2012,6,-202,10692.682926829268
Nvo Capricho,Juriquilla Santa Fe,217,303,86,0,0,nan,2341743.11,2341743.11,0,1/16/2013,,,,,10791.442903225807
Nvo Capricho,Juriquilla Santa Fe,223,309,86,0,0,nan,2056984.8,2056984.8,0,1/16/2013,2/27/2012,2012,2,-324,9224.147085201794
Nvo Capricho,Juriquilla Santa Fe,223,309,86,0,0,nan,2046436.16,2046436.16,0,1/16/2013,2/27/2012,2012,2,-324,9176.843766816142
Nvo Capricho,Juriquilla Santa Fe,205,236,31,0,0,nan,2174528,2174528,0,1/16/2013,8/2/2012,2012,8,-167,10607.453658536586
Nvo Capricho,Juriquilla Santa Fe,223,309,86,0,0,nan,2197528.36,2197528.36,0,1/16/2013,7/12/2012,2012,7,-188,9854.387265
Nvo Capricho,Juriquilla Santa Fe,205,236,31,0,0,nan,2174528,2174528,0,1/16/2013,3/7/2012,2012,3,-315,10607.453658536586
Nvo Capricho,Juriquilla Santa Fe,170,219,49,0,0,nan,1909563,1909563,0,1/16/2013,5/23/2012,2012,5,-238,11232.723529411765
Nvo Capricho,Juriquilla Santa Fe,170,226,56,0,0,nan,1919463,1919463,0,1/16/2013,7/25/2012,2012,7,-175,11290.958823529412
Nvo Capricho,Juriquilla Santa Fe,217,303,86,0,0,nan,2310391.2,2310391.2,0,1/16/2013,,,,,10646.96405529954
Sinfonía,Zire,146.7,146.7,0,0,2,Horizontal,2769828.93,2813228.93,0,11/10/2021,3/12/2022,2022,3,122,19176.74798909339
Sinfonía,Zire,121.5,158.5,37,0,2,Horizontal,2606037.67,2579977.29,1,11/10/2021,3/19/2022,2022,3,129,21234.38098765432
Sinfonía,Zire,165.3,198.3,33,0,2,Horizontal,3253484.05,3277449.21,1,11/10/2021,3/28/2022,2022,3,138,19827.27894736842
Sinfonía,Zire,165.3,276,110.7,0,2,Horizontal,3506474.98,3553474.98,0,11/10/2021,3/21/2022,2022,3,131,21497.126315789472
Sinfonía,Zire,138.8,192.1,53.3,0,2,Horizontal,3157335.95,3157335.95,0,11/10/2021,3/28/2022,2022,3,138,22747.377161383283
Sinfonía,Zire,180,212.5,32.5,0,2,Horizontal,3428611.25,3402325.14,1,11/10/2021,3/28/2022,2022,3,138,18901.806333333334
Sinfonía,Zire,123,152.6,29.6,0,2,Horizontal,3063874,3063874,0,11/10/2021,3/31/2022,2022,3,141,24909.544715447155
Sinfonía,Zire,138.8,192.1,53.3,0,2,Horizontal,3182344.55,3190344.55,0,11/10/2021,4/11/2022,2022,4,152,22985.191282420747
Sinfonía,Zire,121.5,158.4,36.9,0,2,Horizontal,2544424.52,2518980.27,1,11/10/2021,4/8/2022,2022,4,149,20732.347901234567
Sinfonía,Zire,151.3,185.63,34.33,0,2,Horizontal,3063783.94,3048465.02,0.5,11/10/2021,4/19/2022,2022,4,160,20148.47997356246
Sinfonía,Zire,123,152.6,29.6,0,2,Horizontal,2682703.76,2438845.99,9.09,11/10/2021,4/12/2022,2022,4,153,19828.01617886179
Sinfonía,Zire,134,159.4,25.4,0,2,Horizontal,3281511,3248695.89,1,11/10/2021,4/18/2022,2022,4,159,24243.999179104478
Sinfonía,Zire,134,159.4,25.4,0,2,Horizontal,2804435.33,2748346.62,2,11/10/2021,5/5/2022,2022,5,176,20510.049402985074
Sinfonía,Zire,134,157,23,0,2,Horizontal,2802007.24,2802007.24,0,11/10/2021,4/29/2022,2022,4,170,20910.50179104478
Sinfonía,Zire,151.3,182.8,31.5,0,2,Horizontal,3434305.24,3335598.72,0,11/10/2021,6/3/2022,2022,6,205,22046.257237276932
Sinfonía,Zire,110.4,165.4,55,0,2,Horizontal,2734850.84,2639131.06,3.5,11/10/2021,4/30/2022,2022,4,171,23905.172644927534
Sinfonía,Zire,138.8,192.3,53.5,0,2,Horizontal,3455404.05,3463404.05,0,11/10/2021,4/18/2023,2023,4,524,24952.47874639769
Sinfonía,Zire,151.3,181.7,30.4,0,2,Horizontal,3429832.25,3481232.25,0,11/10/2021,5/24/2023,2023,5,560,23008.805353602114
Sinfonía,Zire,110.4,183.79,73.39,0,2,Horizontal,2603005.36,2611005.36,0,11/10/2021,1/27/2022,2022,1,78,23650.410869565214
Sinfonía,Zire,148.6,148.6,0,0,2,Horizontal,2756351.01,2767351.01,0,11/10/2021,2/11/2022,2022,2,93,18622.819717362047
Sinfonía,Zire,110.4,183.8,73.4,0,2,Horizontal,2602586.94,2602586.94,0,11/10/2021,2/11/2022,2022,2,93,23574.15706521739
Sinfonía,Zire,115.2,192.5,77.3,0,2,Horizontal,3071464.08,3071464.08,0,11/10/2021,1/31/2022,2022,1,82,26662.014583333334
Sinfonía,Zire,148.6,148.6,0,0,2,Horizontal,3049214.44,3093214.44,0,11/10/2021,1/31/2022,2022,1,82,20815.709555854643
Sinfonía,Zire,180,212.5,32.5,0,2,Horizontal,4023467.44,4023467.44,0,11/10/2021,2/1/2022,2022,2,83,22352.59688888889
Sinfonía,Zire,148.6,148.6,0,0,2,Horizontal,2764620.07,2872973.87,1,11/10/2021,2/5/2022,2022,2,87,19333.606123822345
Sinfonía,Zire,165.3,225,59.7,0,2,Horizontal,3130172.79,3207172.79,0,11/10/2021,1/25/2022,2022,1,76,19402.134240774347
Sinfonía,Zire,115.2,192.5,77.3,0,2,Horizontal,2750605.77,2750605.77,0,11/10/2021,1/22/2022,2022,1,73,23876.786197916666
Sinfonía,Zire,151.3,197.4,46.1,0,2,Horizontal,3558959,3558959,0,11/10/2021,1/28/2022,2022,1,79,23522.531394580303
Sinfonía,Zire,121.5,158.4,36.9,0,2,Horizontal,2434853.2,2454653.2,0,11/10/2021,1/25/2022,2022,1,76,20202.906995884776
Sinfonía,Zire,146.7,146.7,0,0,2,Horizontal,2728895.5,2780695.5,0,11/10/2021,1/24/2022,2022,1,75,18954.979550102253
Sinfonía,Zire,138.8,172.3,33.5,0,2,Horizontal,3077973.54,3085973.54,0,11/10/2021,2/14/2022,2022,2,96,22233.238760806915
Sinfonía,Zire,180,205.6,25.6,0,2,Horizontal,3200592.05,3200592.05,0,11/10/2021,1/24/2022,2022,1,75,17781.066944444443
Sinfonía,Zire,151.3,185.6,34.3,0,2,Horizontal,2850129.58,2903129.58,0,11/10/2021,2/7/2022,2022,2,89,19187.90204890945
Sinfonía,Zire,165.3,198.3,33,0,2,Horizontal,3026488.39,3052988.39,0,11/10/2021,2/5/2022,2022,2,87,18469.37924984876
Sinfonía,Zire,121.5,156.1,34.6,0,2,Horizontal,2427808.4,2427808.4,0,11/10/2021,1/25/2022,2022,1,76,19981.962139917694
Sinfonía,Zire,165.3,221.3,56,0,2,Horizontal,3856512,3864512,0,11/10/2021,1/25/2022,2022,1,76,23378.777979431336
Sinfonía,Zire,165.3,196.4,31.1,0,2,Horizontal,3020473.99,3032973.99,0,11/10/2021,2/5/2022,2022,2,87,18348.3
Sinfonía,Zire,146.7,146.7,0,0,2,Horizontal,3023729.75,3044229.75,0,11/10/2021,2/4/2022,2022,2,86,20751.395705521474
Sinfonía,Zire,165.3,198.3,33,0,2,Horizontal,3225933.98,3209804.31,0.5,11/10/2021,2/5/2022,2022,2,87,19418.05390199637
Sinfonía,Zire,121.5,158.4,36.9,0,2,Horizontal,2544424.52,2417203.29,5,11/10/2021,2/7/2022,2022,2,89,19894.67728395062
Sinfonía,Zire,123,150.5,27.5,0,2,Horizontal,2567183.47,2567183.47,0,11/10/2021,2/18/2022,2022,2,100,20871.410325203255
Sinfonía,Zire,151.3,185.6,34.3,0,2,Horizontal,3037956.1,3037956.1,0,11/10/2021,2/17/2022,2022,2,99,20079.02247191011
Sinfonía,Zire,115.2,172.6,57.4,0,2,Horizontal,2835358.9,2843358.9,0,11/10/2021,2/26/2022,2022,2,108,24681.934895833332
Sinfonía,Zire,123,152.6,29.6,0,2,Horizontal,2567183.47,2541511.64,1,11/10/2021,3/5/2022,2022,3,115,20662.696260162604
Sinfonía,Zire,121.5,157.5,36,0,2,Horizontal,3104146.4,3112146.4,0,11/10/2021,4/30/2023,2023,4,536,25614.37366255144
Sinfonía,Zire,91.9,130.2,38.3,0,2,Horizontal,2545974.05,2578440.82,0,5/12/2022,5/29/2023,2023,5,382,28057.02742
Sinfonía,Zire,115.2,192.5,77.3,0,2,Horizontal,3071464.08,2917890.88,5,11/10/2021,6/2/2023,2023,6,569,25328.91388888889
Sinfonía,Zire,148.6,148.6,0,0,2,Horizontal,3049214.44,2971245.86,4,11/10/2021,6/10/2023,2023,6,577,19994.925033647374
Sinfonía,Zire,146.7,146.7,0,0,2,Horizontal,3128972.24,3102037.66,1.5,11/10/2021,7/17/2023,2023,7,614,21145.45098841173
Sinfonía,Zire,73.8,178.5,104.7,0,2,Horizontal,2335395.22,2363195.22,0,5/12/2022,7/15/2023,2023,7,429,32021.615447154476
Sinfonía,Zire,110.4,187.1,76.7,0,2,Horizontal,3107142.84,3029464.27,2.5,11/10/2021,7/22/2023,2023,7,619,27440.799547101447
Sinfonía,Zire,134,159.4,25.4,0,2,Horizontal,3166629.2,3071630.32,3,11/10/2021,7/28/2023,2023,7,625,22922.614328358206
Sinfonía,Zire,138.8,192.1,53.3,0,2,Horizontal,3157335.95,3125762.59,1,11/10/2021,5/18/2022,2022,5,189,22519.903386167145
Sinfonía,Zire,92.4,111.18,0,18.78,2,Horizontal,2438860,2414471.4,1,5/12/2022,12/16/2022,2022,12,218,26130.642857142855
Sinfonía,Zire,73.81,90.89,17.08,0,2,Horizontal,1809333.51,1755053.51,3,5/12/2022,11/30/2022,2022,11,202,23777.99092263921
Sinfonía,Zire,134,159.4,25.4,0,2,Horizontal,3281511,3248695.89,1,11/10/2021,5/22/2022,2022,5,193,24243.999179104478
Sinfonía,Zire,73.8,91,17.2,0,2,Horizontal,1809681.8,1809681.8,0,5/12/2022,8/31/2022,2022,8,111,24521.433604336045
Sinfonía,Zire,73.8,90.9,17.1,0,2,Horizontal,1809333.51,1809286.84,0.5,5/12/2022,12/21/2022,2022,12,223,24516.081842818432
Melodía,Nuevo Refugio,165.3,187.6,22.3,0,2,Horizontal,3727672.4,3709034.04,0.5,3/15/2023,9/30/2023,2023,9,199,22438.197459165152
Melodía,Nuevo Refugio,165.3,187.3,22,0,2,Horizontal,3891938,3851938,0,3/15/2023,5/31/2023,2023,5,77,23302.71022383545
Melodía,Nuevo Refugio,165.34,187.74,22.4,0,2,Horizontal,3727672.4,3726195.68,1,3/15/2023,7/8/2023,2023,7,115,22536.56513850248
Melodía,Nuevo Refugio,151.14,207.66,56.52,0,2,Horizontal,3739153,3739153,0,3/15/2023,6/10/2023,2023,6,87,24739.665211062595
Melodía,Nuevo Refugio,151.1,224.2,73.1,0,2,Horizontal,3881799,3914699,0,3/15/2023,8/3/2023,2023,8,141,25908.001323626737
Melodía,Nuevo Refugio,121.5,149.3,27.8,0,2,Horizontal,3340836,3324131.82,0.5,3/15/2023,7/26/2023,2023,7,133,27359.109629629627
Melodía,Nuevo Refugio,151.1,176.2,25.1,0,2,Horizontal,3750000,3750000,0,3/15/2023,8/12/2023,2023,8,150,24818.001323626737
Melodía,Nuevo Refugio,180.6,239.7,59.1,0,2,Horizontal,4405776,4374576,0,3/15/2023,9/15/2023,2023,9,184,24222.458471760798
Melodía,Nuevo Refugio,180.6,202.2,21.6,0,2,Horizontal,4165000,4125000,0,3/15/2023,11/28/2023,2023,11,258,22840.531561461794
Melodía,Nuevo Refugio,121.47,149.76,28.29,0,2,Horizontal,3195211,3188034.95,0.5,3/15/2023,9/5/2023,2023,9,174,26245.451140199228
Melodía,Nuevo Refugio,121.5,149.2,27.7,0,2,Horizontal,3273799,3273799,0,3/15/2023,11/15/2023,2023,11,245,26944.847736625514
Melodía,Nuevo Refugio,151.1,176.4,25.3,0,2,Horizontal,3783940,3584623.3,5.5,3/15/2023,3/25/2024,2024,3,376,23723.51621442753
Melodía,Nuevo Refugio,151.1,176.2,25.1,0,2,Horizontal,3750000,3712500,1,3/15/2023,4/13/2024,2024,4,395,24569.82131039047
Melodía,Nuevo Refugio,96.4,141.56,0,45.16,2,Horizontal,2813814,2763814,0,3/15/2023,7/15/2024,2024,7,488,28670.269709543565
Melodía,Nuevo Refugio,96.5,141.66,0,45.16,2,Horizontal,2758641,2708641,0,3/15/2023,7/19/2024,2024,7,492,28068.818652849743
Melodía,Nuevo Refugio,95,101.32,0,6.32,1,Horizontal,2549551,2524055.49,1,3/15/2023,7/28/2024,2024,7,501,26569.00515789474
Melodía,Nuevo Refugio,94.9,101.22,0,6.32,1,Horizontal,2600542,2518300.32,4,3/15/2023,8/14/2024,2024,8,518,26536.357428872496
Melodía,Nuevo Refugio,113.8,190.2,76.4,0,2,Horizontal,3638772,3602384.28,1,3/15/2023,8/15/2024,2024,8,519,31655.397891036904
Melodía,Nuevo Refugio,165.3,187.6,22.3,0,2,Horizontal,3727672.4,3536472.4,0,3/15/2023,,,,,21394.267392619477
Melodía,Nuevo Refugio,165.3,187.6,22.3,0,2,Horizontal,4122355,3922355,0,3/15/2023,11/28/2024,2024,11,624,23728.705384150027
Melodía,Nuevo Refugio,96.5,141.66,0,45.16,2,Horizontal,2758641,2703468.18,2,3/15/2023,12/15/2024,2024,12,641,28015.214300518135
Melodía,Nuevo Refugio,113.8,178.2,64.4,0,2,Horizontal,3563017,3491756.66,2,3/15/2023,1/21/2025,2025,1,678,30683.274692442883
Melodía,Nuevo Refugio,95,134.12,31.9,7.22,1,Horizontal,2860183,2860183,0,3/15/2023,1/24/2025,2025,1,681,30107.18947368421
Melodía,Nuevo Refugio,94.9,101.22,0,6.32,1,Horizontal,2697690,2697690,0,3/15/2023,1/20/2025,2025,1,677,28426.659641728133
Melodía,Nuevo Refugio,95.2,124.82,22.4,7.22,1,Horizontal,2896920,2723104.8,6,3/15/2023,1/31/2025,2025,1,688,28604.04201680672
Melodía,Nuevo Refugio,180.6,202.1,21.5,0,2,Horizontal,4961777,4961777,0,3/15/2023,,,,,27473.848283499447
Melodía,Nuevo Refugio,121.5,149.3,27.8,0,2,Horizontal,3340836,3190836,0,3/15/2023,2/21/2025,2025,2,709,26262.024691358023
Melodía,Nuevo Refugio,113.8,178.2,64.4,0,2,Horizontal,3563017,3563017,0,3/15/2023,3/8/2025,2025,3,724,31309.463971880494
Melodía,Nuevo Refugio,180.6,202.2,21.6,0,2,Horizontal,4140000,4040000,0,3/15/2023,3/14/2025,2025,3,730,22369.87818383167
Melodía,Nuevo Refugio,165.34,187.74,22.4,0,2,Horizontal,3727672.4,3663472.4,0,3/15/2023,3/31/2025,2025,3,747,22157.205757832344
Melodía,Nuevo Refugio,121.5,149.7,28.2,0,2,Horizontal,3152412.09,3052412.09,0,3/15/2023,3/28/2025,2025,3,744,25122.733251028807
